iid_pid,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field_cd,race,imprace,imprelig,zipcode,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,IID_PID
1330.0,93.0,18.0,0.0,35.0,2.0,4.0,18.0,18.0,6.5,3.0,16.0,109,0,34.0,0.0,25.0,4.0,15.0,10.0,30.0,10.0,5.0,30.0,1.0,7.0,10.0,8.0,7.0,7.0,3.0,29.0,5.0,2.0,2.0,2.0,0.0,4149700.0,1.0,5.0,1.0,2.0,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,14.0,20.0,18.0,24.0,18.0,6.0,109-93.0
1329.0,93.0,18.0,0.0,35.0,2.0,4.0,18.0,18.0,6.5,11.0,15.0,108,0,9.0,1.0,24.0,2.0,10.0,20.0,35.0,20.0,0.0,15.0,1.0,8.0,8.0,7.0,7.0,6.0,4.0,29.0,5.0,2.0,2.0,2.0,0.0,4149700.0,1.0,5.0,1.0,2.0,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,14.0,20.0,18.0,24.0,18.0,6.0,108-93.0
1328.0,93.0,18.0,0.0,35.0,2.0,4.0,18.0,18.0,6.5,7.0,14.0,107,0,23.0,1.0,21.0,2.0,19.0,24.0,21.0,23.0,5.0,8.0,1.0,7.5,8.5,9.0,9.5,9.5,9.0,29.0,5.0,2.0,2.0,2.0,0.0,4149700.0,1.0,5.0,1.0,2.0,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,14.0,20.0,18.0,24.0,18.0,6.0,107-93.0
1327.0,93.0,18.0,0.0,35.0,2.0,4.0,18.0,18.0,6.5,16.0,13.0,106,0,37.0,0.0,22.0,3.0,10.0,20.0,35.0,10.0,5.0,20.0,1.0,9.0,10.0,10.0,8.0,8.0,8.0,29.0,5.0,2.0,2.0,2.0,0.0,4149700.0,1.0,5.0,1.0,2.0,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,14.0,20.0,18.0,24.0,18.0,6.0,106-93.0
1326.0,93.0,18.0,0.0,35.0,2.0,4.0,18.0,18.0,6.5,8.0,12.0,105,0,-36.0,0.0,25.0,1.0,30.0,15.0,20.0,20.0,0.0,5.0,1.0,8.0,7.0,8.0,7.0,6.0,5.0,29.0,5.0,2.0,2.0,2.0,0.0,4149700.0,1.0,5.0,1.0,2.0,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,14.0,20.0,18.0,24.0,18.0,6.0,105-93.0
1325.0,93.0,18.0,0.0,35.0,2.0,4.0,18.0,18.0,6.5,5.0,11.0,104,1,45.0,1.0,27.0,2.0,20.0,15.0,25.0,15.0,20.0,5.0,1.0,7.0,8.0,6.0,8.0,6.0,6.0,29.0,5.0,2.0,2.0,2.0,0.0,4149700.0,1.0,5.0,1.0,2.0,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,14.0,20.0,18.0,24.0,18.0,6.0,104-93.0
1324.0,93.0,18.0,0.0,35.0,2.0,4.0,18.0,18.0,6.5,14.0,10.0,103,0,-6.0,1.0,26.0,2.0,40.0,5.0,20.0,10.0,10.0,15.0,0.0,6.0,7.0,7.0,8.0,7.0,6.0,29.0,5.0,2.0,2.0,2.0,0.0,4149700.0,1.0,5.0,1.0,2.0,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,14.0,20.0,18.0,24.0,18.0,6.0,103-93.0
1323.0,93.0,18.0,0.0,35.0,2.0,4.0,18.0,18.0,6.5,17.0,9.0,102,0,-15.0,1.0,32.0,2.0,30.0,10.0,30.0,20.0,10.0,0.0,1.0,7.0,7.0,7.0,6.0,6.0,5.0,29.0,5.0,2.0,2.0,2.0,0.0,4149700.0,1.0,5.0,1.0,2.0,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,14.0,20.0,18.0,24.0,18.0,6.0,102-93.0
1322.0,93.0,18.0,0.0,35.0,2.0,4.0,18.0,18.0,6.5,13.0,8.0,101,0,5.0,0.0,22.0,4.0,40.0,8.0,10.0,12.0,10.0,20.0,1.0,9.0,8.0,8.0,8.0,6.5,7.0,29.0,5.0,2.0,2.0,2.0,0.0,4149700.0,1.0,5.0,1.0,2.0,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,14.0,20.0,18.0,24.0,18.0,6.0,101-93.0
1321.0,93.0,18.0,0.0,35.0,2.0,4.0,18.0,18.0,6.5,10.0,7.0,100,1,17.0,0.0,30.0,6.0,20.0,25.0,25.0,15.0,5.0,10.0,1.0,8.0,9.0,10.0,10.0,8.0,7.0,29.0,5.0,2.0,2.0,2.0,0.0,4149700.0,1.0,5.0,1.0,2.0,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,14.0,20.0,18.0,24.0,18.0,6.0,100-93.0
1320.0,93.0,18.0,0.0,35.0,2.0,4.0,18.0,18.0,6.5,15.0,6.0,99,0,37.0,1.0,28.0,2.0,30.0,30.0,20.0,10.0,10.0,0.0,0.0,5.0,5.0,7.0,5.0,9.0,7.0,29.0,5.0,2.0,2.0,2.0,0.0,4149700.0,1.0,5.0,1.0,2.0,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,14.0,20.0,18.0,24.0,18.0,6.0,99-93.0
1319.0,93.0,18.0,0.0,35.0,2.0,4.0,18.0,18.0,6.5,9.0,5.0,98,0,-16.0,1.0,39.0,2.0,40.0,20.0,15.0,20.0,0.0,5.0,1.0,10.0,10.0,10.0,7.25,6.5,6.0,29.0,5.0,2.0,2.0,2.0,0.0,4149700.0,1.0,5.0,1.0,2.0,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,14.0,20.0,18.0,24.0,18.0,6.0,98-93.0
1318.0,93.0,18.0,0.0,35.0,2.0,4.0,18.0,18.0,6.5,18.0,4.0,97,1,-37.0,1.0,29.0,2.0,50.0,7.0,20.0,23.0,0.0,0.0,1.0,8.0,8.0,8.0,8.0,7.0,8.0,29.0,5.0,2.0,2.0,2.0,0.0,4149700.0,1.0,5.0,1.0,2.0,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,14.0,20.0,18.0,24.0,18.0,6.0,97-93.0
1317.0,93.0,18.0,0.0,35.0,2.0,4.0,18.0,18.0,6.5,12.0,3.0,96,0,55.0,0.0,26.0,3.0,10.0,20.0,20.0,22.0,6.0,22.0,1.0,7.0,8.0,8.0,8.0,7.0,7.25,29.0,5.0,2.0,2.0,2.0,0.0,4149700.0,1.0,5.0,1.0,2.0,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,14.0,20.0,18.0,24.0,18.0,6.0,96-93.0
1316.0,93.0,18.0,0.0,35.0,2.0,4.0,18.0,18.0,6.5,6.0,2.0,95,1,-57.0,1.0,26.0,2.0,18.0,18.0,18.0,19.0,13.0,14.0,1.0,5.0,7.0,7.0,8.0,5.0,6.0,29.0,5.0,2.0,2.0,2.0,0.0,4149700.0,1.0,5.0,1.0,2.0,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,14.0,20.0,18.0,24.0,18.0,6.0,95-93.0
1315.0,93.0,18.0,0.0,35.0,2.0,4.0,18.0,18.0,6.5,4.0,1.0,94,0,27.0,0.0,28.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0,1.0,7.0,9.0,9.0,8.0,6.0,7.0,29.0,5.0,2.0,2.0,2.0,0.0,4149700.0,1.0,5.0,1.0,2.0,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,14.0,20.0,18.0,24.0,18.0,6.0,94-93.0
1314.0,92.0,17.0,0.0,33.0,2.0,4.0,18.0,17.0,5.5,18.0,18.0,111,0,5.0,0.0,27.0,4.0,20.0,20.0,20.0,20.0,10.0,10.0,0.0,7.0,6.0,6.0,3.0,4.0,4.0,29.0,9.0,2.0,1.0,2.0,94108.0,2159700.0,5.0,6.0,1.0,7.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,10.0,20.0,20.0,20.0,20.0,10.0,111-92.0
1313.0,92.0,17.0,0.0,33.0,2.0,4.0,18.0,17.0,5.5,1.0,17.0,110,1,75.0,1.0,28.0,2.0,20.0,20.0,15.0,15.0,5.0,25.0,1.0,9.0,7.5,8.0,8.0,7.0,5.0,29.0,9.0,2.0,1.0,2.0,94108.0,2159700.0,5.0,6.0,1.0,7.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,10.0,20.0,20.0,20.0,20.0,10.0,110-92.0
1312.0,92.0,17.0,0.0,33.0,2.0,4.0,18.0,17.0,5.5,2.0,16.0,109,1,6.0,0.0,25.0,4.0,15.0,10.0,30.0,10.0,5.0,30.0,1.0,9.0,10.0,8.0,6.0,8.0,3.0,29.0,9.0,2.0,1.0,2.0,94108.0,2159700.0,5.0,6.0,1.0,7.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,10.0,20.0,20.0,20.0,20.0,10.0,109-92.0
1311.0,92.0,17.0,0.0,33.0,2.0,4.0,18.0,17.0,5.5,10.0,15.0,108,0,72.0,1.0,24.0,2.0,10.0,20.0,35.0,20.0,0.0,15.0,0.0,8.0,7.0,6.0,6.0,8.0,2.0,29.0,9.0,2.0,1.0,2.0,94108.0,2159700.0,5.0,6.0,1.0,7.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,10.0,20.0,20.0,20.0,20.0,10.0,108-92.0
1310.0,92.0,17.0,0.0,33.0,2.0,4.0,18.0,17.0,5.5,6.0,14.0,107,1,8.0,1.0,21.0,2.0,19.0,24.0,21.0,23.0,5.0,8.0,1.0,9.0,9.0,9.0,9.0,9.0,8.0,29.0,9.0,2.0,1.0,2.0,94108.0,2159700.0,5.0,6.0,1.0,7.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,10.0,20.0,20.0,20.0,20.0,10.0,107-92.0
1309.0,92.0,17.0,0.0,33.0,2.0,4.0,18.0,17.0,5.5,15.0,13.0,106,0,6.0,0.0,22.0,3.0,10.0,20.0,35.0,10.0,5.0,20.0,0.0,6.0,10.0,4.0,4.0,6.0,5.25,29.0,9.0,2.0,1.0,2.0,94108.0,2159700.0,5.0,6.0,1.0,7.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,10.0,20.0,20.0,20.0,20.0,10.0,106-92.0
1308.0,92.0,17.0,0.0,33.0,2.0,4.0,18.0,17.0,5.5,7.0,12.0,105,1,3.0,0.0,25.0,1.0,30.0,15.0,20.0,20.0,0.0,5.0,1.0,8.0,7.0,8.0,7.0,6.0,6.0,29.0,9.0,2.0,1.0,2.0,94108.0,2159700.0,5.0,6.0,1.0,7.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,10.0,20.0,20.0,20.0,20.0,10.0,105-92.0
1307.0,92.0,17.0,0.0,33.0,2.0,4.0,18.0,17.0,5.5,4.0,11.0,104,0,8.0,1.0,27.0,2.0,20.0,15.0,25.0,15.0,20.0,5.0,1.0,9.0,8.0,6.0,6.0,6.0,6.0,29.0,9.0,2.0,1.0,2.0,94108.0,2159700.0,5.0,6.0,1.0,7.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,10.0,20.0,20.0,20.0,20.0,10.0,104-92.0
1306.0,92.0,17.0,0.0,33.0,2.0,4.0,18.0,17.0,5.5,13.0,10.0,103,0,2.0,1.0,26.0,2.0,40.0,5.0,20.0,10.0,10.0,15.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,29.0,9.0,2.0,1.0,2.0,94108.0,2159700.0,5.0,6.0,1.0,7.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,10.0,20.0,20.0,20.0,20.0,10.0,103-92.0
1305.0,92.0,17.0,0.0,33.0,2.0,4.0,18.0,17.0,5.5,16.0,9.0,102,0,12.0,1.0,32.0,2.0,30.0,10.0,30.0,20.0,10.0,0.0,1.0,7.0,8.0,8.0,6.0,8.0,7.0,29.0,9.0,2.0,1.0,2.0,94108.0,2159700.0,5.0,6.0,1.0,7.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,10.0,20.0,20.0,20.0,20.0,10.0,102-92.0
1304.0,92.0,17.0,0.0,33.0,2.0,4.0,18.0,17.0,5.5,12.0,8.0,101,0,16.0,0.0,22.0,4.0,40.0,8.0,10.0,12.0,10.0,20.0,1.0,9.0,8.0,8.0,7.0,7.0,7.0,29.0,9.0,2.0,1.0,2.0,94108.0,2159700.0,5.0,6.0,1.0,7.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,10.0,20.0,20.0,20.0,20.0,10.0,101-92.0
1303.0,92.0,17.0,0.0,33.0,2.0,4.0,18.0,17.0,5.5,9.0,7.0,100,0,54.0,0.0,30.0,6.0,20.0,25.0,25.0,15.0,5.0,10.0,0.0,9.0,8.0,8.0,7.0,6.0,6.0,29.0,9.0,2.0,1.0,2.0,94108.0,2159700.0,5.0,6.0,1.0,7.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,10.0,20.0,20.0,20.0,20.0,10.0,100-92.0
1302.0,92.0,17.0,0.0,33.0,2.0,4.0,18.0,17.0,5.5,14.0,6.0,99,1,59.0,1.0,28.0,2.0,30.0,30.0,20.0,10.0,10.0,0.0,1.0,6.0,7.0,8.0,5.0,7.0,7.0,29.0,9.0,2.0,1.0,2.0,94108.0,2159700.0,5.0,6.0,1.0,7.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,10.0,20.0,20.0,20.0,20.0,10.0,99-92.0
1301.0,92.0,17.0,0.0,33.0,2.0,4.0,18.0,17.0,5.5,8.0,5.0,98,1,41.0,1.0,39.0,2.0,40.0,20.0,15.0,20.0,0.0,5.0,1.0,10.0,10.0,10.0,6.25,7.25,7.25,29.0,9.0,2.0,1.0,2.0,94108.0,2159700.0,5.0,6.0,1.0,7.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,10.0,20.0,20.0,20.0,20.0,10.0,98-92.0
1300.0,92.0,17.0,0.0,33.0,2.0,4.0,18.0,17.0,5.5,17.0,4.0,97,1,17.0,1.0,29.0,2.0,50.0,7.0,20.0,23.0,0.0,0.0,1.0,8.0,7.0,8.0,6.0,8.0,9.0,29.0,9.0,2.0,1.0,2.0,94108.0,2159700.0,5.0,6.0,1.0,7.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,10.0,20.0,20.0,20.0,20.0,10.0,97-92.0
1299.0,92.0,17.0,0.0,33.0,2.0,4.0,18.0,17.0,5.5,11.0,3.0,96,0,56.0,0.0,26.0,3.0,10.0,20.0,20.0,22.0,6.0,22.0,0.0,7.0,7.0,7.0,6.0,7.0,5.0,29.0,9.0,2.0,1.0,2.0,94108.0,2159700.0,5.0,6.0,1.0,7.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,10.0,20.0,20.0,20.0,20.0,10.0,96-92.0
1298.0,92.0,17.0,0.0,33.0,2.0,4.0,18.0,17.0,5.5,5.0,2.0,95,0,-23.0,1.0,26.0,2.0,18.0,18.0,18.0,19.0,13.0,14.0,1.0,6.0,6.0,7.0,7.0,4.0,5.0,29.0,9.0,2.0,1.0,2.0,94108.0,2159700.0,5.0,6.0,1.0,7.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,10.0,20.0,20.0,20.0,20.0,10.0,95-92.0
1297.0,92.0,17.0,0.0,33.0,2.0,4.0,18.0,17.0,5.5,3.0,1.0,94,0,64.0,0.0,28.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0,0.0,9.0,8.0,8.0,6.0,7.0,7.0,29.0,9.0,2.0,1.0,2.0,94108.0,2159700.0,5.0,6.0,1.0,7.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,10.0,20.0,20.0,20.0,20.0,10.0,94-92.0
1296.0,91.0,16.0,0.0,31.0,2.0,4.0,18.0,11.0,5.5,12.0,18.0,111,0,26.0,0.0,27.0,4.0,20.0,20.0,20.0,20.0,10.0,10.0,0.0,8.0,7.0,8.0,5.0,6.0,6.0,25.0,1.0,6.0,6.0,8.0,48895.0,4040900.0,1.0,3.0,2.0,1.0,4.0,2.0,5.0,7.0,7.0,5.0,7.0,3.0,5.0,7.0,7.0,10.0,8.0,8.0,7.0,6.0,2.0,5.0,3.0,15.0,3.0,50.0,20.0,2.0,10.0,111-91.0
1295.0,91.0,16.0,0.0,31.0,2.0,4.0,18.0,11.0,5.5,13.0,17.0,110,1,61.0,0.0,28.0,2.0,20.0,20.0,15.0,15.0,5.0,25.0,1.0,8.0,8.0,8.0,7.0,8.0,6.25,25.0,1.0,6.0,6.0,8.0,48895.0,4040900.0,1.0,3.0,2.0,1.0,4.0,2.0,5.0,7.0,7.0,5.0,7.0,3.0,5.0,7.0,7.0,10.0,8.0,8.0,7.0,6.0,2.0,5.0,3.0,15.0,3.0,50.0,20.0,2.0,10.0,110-91.0
1294.0,91.0,16.0,0.0,31.0,2.0,4.0,18.0,11.0,5.5,14.0,16.0,109,1,62.0,0.0,25.0,4.0,15.0,10.0,30.0,10.0,5.0,30.0,1.0,10.0,10.0,8.0,7.0,8.0,5.0,25.0,1.0,6.0,6.0,8.0,48895.0,4040900.0,1.0,3.0,2.0,1.0,4.0,2.0,5.0,7.0,7.0,5.0,7.0,3.0,5.0,7.0,7.0,10.0,8.0,8.0,7.0,6.0,2.0,5.0,3.0,15.0,3.0,50.0,20.0,2.0,10.0,109-91.0
1293.0,91.0,16.0,0.0,31.0,2.0,4.0,18.0,11.0,5.5,4.0,15.0,108,0,39.0,0.0,24.0,2.0,10.0,20.0,35.0,20.0,0.0,15.0,1.0,8.0,7.0,7.0,9.0,8.0,4.0,25.0,1.0,6.0,6.0,8.0,48895.0,4040900.0,1.0,3.0,2.0,1.0,4.0,2.0,5.0,7.0,7.0,5.0,7.0,3.0,5.0,7.0,7.0,10.0,8.0,8.0,7.0,6.0,2.0,5.0,3.0,15.0,3.0,50.0,20.0,2.0,10.0,108-91.0
1292.0,91.0,16.0,0.0,31.0,2.0,4.0,18.0,11.0,5.5,18.0,14.0,107,1,42.0,0.0,21.0,2.0,19.0,24.0,21.0,23.0,5.0,8.0,1.0,8.0,9.0,8.0,8.0,8.0,7.0,25.0,1.0,6.0,6.0,8.0,48895.0,4040900.0,1.0,3.0,2.0,1.0,4.0,2.0,5.0,7.0,7.0,5.0,7.0,3.0,5.0,7.0,7.0,10.0,8.0,8.0,7.0,6.0,2.0,5.0,3.0,15.0,3.0,50.0,20.0,2.0,10.0,107-91.0
1291.0,91.0,16.0,0.0,31.0,2.0,4.0,18.0,11.0,5.5,9.0,13.0,106,1,31.0,0.0,22.0,3.0,10.0,20.0,35.0,10.0,5.0,20.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,25.0,1.0,6.0,6.0,8.0,48895.0,4040900.0,1.0,3.0,2.0,1.0,4.0,2.0,5.0,7.0,7.0,5.0,7.0,3.0,5.0,7.0,7.0,10.0,8.0,8.0,7.0,6.0,2.0,5.0,3.0,15.0,3.0,50.0,20.0,2.0,10.0,106-91.0
1290.0,91.0,16.0,0.0,31.0,2.0,4.0,18.0,11.0,5.5,1.0,12.0,105,1,-24.0,0.0,25.0,1.0,30.0,15.0,20.0,20.0,0.0,5.0,1.0,8.0,8.0,10.0,9.0,7.0,7.0,25.0,1.0,6.0,6.0,8.0,48895.0,4040900.0,1.0,3.0,2.0,1.0,4.0,2.0,5.0,7.0,7.0,5.0,7.0,3.0,5.0,7.0,7.0,10.0,8.0,8.0,7.0,6.0,2.0,5.0,3.0,15.0,3.0,50.0,20.0,2.0,10.0,105-91.0
1289.0,91.0,16.0,0.0,31.0,2.0,4.0,18.0,11.0,5.5,16.0,11.0,104,0,33.0,0.0,27.0,2.0,20.0,15.0,25.0,15.0,20.0,5.0,0.0,8.0,7.0,7.0,6.0,8.0,6.0,25.0,1.0,6.0,6.0,8.0,48895.0,4040900.0,1.0,3.0,2.0,1.0,4.0,2.0,5.0,7.0,7.0,5.0,7.0,3.0,5.0,7.0,7.0,10.0,8.0,8.0,7.0,6.0,2.0,5.0,3.0,15.0,3.0,50.0,20.0,2.0,10.0,104-91.0
1288.0,91.0,16.0,0.0,31.0,2.0,4.0,18.0,11.0,5.5,7.0,10.0,103,1,12.0,0.0,26.0,2.0,40.0,5.0,20.0,10.0,10.0,15.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,25.0,1.0,6.0,6.0,8.0,48895.0,4040900.0,1.0,3.0,2.0,1.0,4.0,2.0,5.0,7.0,7.0,5.0,7.0,3.0,5.0,7.0,7.0,10.0,8.0,8.0,7.0,6.0,2.0,5.0,3.0,15.0,3.0,50.0,20.0,2.0,10.0,103-91.0
1287.0,91.0,16.0,0.0,31.0,2.0,4.0,18.0,11.0,5.5,10.0,9.0,102,0,-21.0,0.0,32.0,2.0,30.0,10.0,30.0,20.0,10.0,0.0,1.0,7.0,7.0,8.0,8.0,10.0,7.0,25.0,1.0,6.0,6.0,8.0,48895.0,4040900.0,1.0,3.0,2.0,1.0,4.0,2.0,5.0,7.0,7.0,5.0,7.0,3.0,5.0,7.0,7.0,10.0,8.0,8.0,7.0,6.0,2.0,5.0,3.0,15.0,3.0,50.0,20.0,2.0,10.0,102-91.0
1286.0,91.0,16.0,0.0,31.0,2.0,4.0,18.0,11.0,5.5,6.0,8.0,101,0,-19.0,0.0,22.0,4.0,40.0,8.0,10.0,12.0,10.0,20.0,1.0,8.0,7.0,7.0,8.0,8.25,7.25,25.0,1.0,6.0,6.0,8.0,48895.0,4040900.0,1.0,3.0,2.0,1.0,4.0,2.0,5.0,7.0,7.0,5.0,7.0,3.0,5.0,7.0,7.0,10.0,8.0,8.0,7.0,6.0,2.0,5.0,3.0,15.0,3.0,50.0,20.0,2.0,10.0,101-91.0
1285.0,91.0,16.0,0.0,31.0,2.0,4.0,18.0,11.0,5.5,3.0,7.0,100,0,43.0,1.0,30.0,6.0,20.0,25.0,25.0,15.0,5.0,10.0,1.0,9.0,7.0,9.0,9.0,9.0,8.0,25.0,1.0,6.0,6.0,8.0,48895.0,4040900.0,1.0,3.0,2.0,1.0,4.0,2.0,5.0,7.0,7.0,5.0,7.0,3.0,5.0,7.0,7.0,10.0,8.0,8.0,7.0,6.0,2.0,5.0,3.0,15.0,3.0,50.0,20.0,2.0,10.0,100-91.0
1284.0,91.0,16.0,0.0,31.0,2.0,4.0,18.0,11.0,5.5,8.0,6.0,99,1,6.0,0.0,28.0,2.0,30.0,30.0,20.0,10.0,10.0,0.0,1.0,9.0,8.0,8.0,7.0,8.0,8.0,25.0,1.0,6.0,6.0,8.0,48895.0,4040900.0,1.0,3.0,2.0,1.0,4.0,2.0,5.0,7.0,7.0,5.0,7.0,3.0,5.0,7.0,7.0,10.0,8.0,8.0,7.0,6.0,2.0,5.0,3.0,15.0,3.0,50.0,20.0,2.0,10.0,99-91.0
1283.0,91.0,16.0,0.0,31.0,2.0,4.0,18.0,11.0,5.5,2.0,5.0,98,0,11.0,0.0,39.0,2.0,40.0,20.0,15.0,20.0,0.0,5.0,1.0,10.0,10.0,10.0,7.0,7.75,7.0,25.0,1.0,6.0,6.0,8.0,48895.0,4040900.0,1.0,3.0,2.0,1.0,4.0,2.0,5.0,7.0,7.0,5.0,7.0,3.0,5.0,7.0,7.0,10.0,8.0,8.0,7.0,6.0,2.0,5.0,3.0,15.0,3.0,50.0,20.0,2.0,10.0,98-91.0
1282.0,91.0,16.0,0.0,31.0,2.0,4.0,18.0,11.0,5.5,11.0,4.0,97,1,-2.0,0.0,29.0,2.0,50.0,7.0,20.0,23.0,0.0,0.0,1.0,8.0,8.0,8.0,8.0,9.0,6.0,25.0,1.0,6.0,6.0,8.0,48895.0,4040900.0,1.0,3.0,2.0,1.0,4.0,2.0,5.0,7.0,7.0,5.0,7.0,3.0,5.0,7.0,7.0,10.0,8.0,8.0,7.0,6.0,2.0,5.0,3.0,15.0,3.0,50.0,20.0,2.0,10.0,97-91.0
1281.0,91.0,16.0,0.0,31.0,2.0,4.0,18.0,11.0,5.5,5.0,3.0,96,0,28.0,0.0,26.0,3.0,10.0,20.0,20.0,22.0,6.0,22.0,1.0,8.0,8.0,8.0,8.0,8.0,7.0,25.0,1.0,6.0,6.0,8.0,48895.0,4040900.0,1.0,3.0,2.0,1.0,4.0,2.0,5.0,7.0,7.0,5.0,7.0,3.0,5.0,7.0,7.0,10.0,8.0,8.0,7.0,6.0,2.0,5.0,3.0,15.0,3.0,50.0,20.0,2.0,10.0,96-91.0
