iid_pid,iid,id,gender,idg,condtn,partner,pid,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field_cd,race,imprace,imprelig,zipcode,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,IID_PID
8180.0,487.0,7.0,1.0,14.0,2.0,9.0,474,-21.0,0.0,30.0,1.0,15.0,20.0,10.0,30.0,5.0,20.0,4.0,10.0,9.0,5.0,7.0,5.0,24.0,6.0,4.0,1.0,1.0,7733.0,4501700.0,1.0,5.0,3.0,2.0,4.0,4.0,2.0,8.0,5.0,3.0,2.0,5.0,2.0,7.0,8.0,5.0,9.0,6.0,10.0,6.0,2.0,5.0,25.0,26.0,15.0,10.0,9.0,15.0,487.0-474
8181.0,487.0,7.0,1.0,14.0,2.0,10.0,475,34.0,0.0,27.0,3.0,10.0,15.0,30.0,10.0,15.0,20.0,3.0,6.5,7.0,3.0,3.0,2.0,24.0,6.0,4.0,1.0,1.0,7733.0,4501700.0,1.0,5.0,3.0,2.0,4.0,4.0,2.0,8.0,5.0,3.0,2.0,5.0,2.0,7.0,8.0,5.0,9.0,6.0,10.0,6.0,2.0,5.0,25.0,26.0,15.0,10.0,9.0,15.0,487.0-475
8182.0,487.0,7.0,1.0,14.0,2.0,11.0,476,3.0,0.0,25.0,2.0,20.0,20.0,20.0,15.0,15.0,10.0,4.0,6.0,9.0,2.0,3.0,3.0,24.0,6.0,4.0,1.0,1.0,7733.0,4501700.0,1.0,5.0,3.0,2.0,4.0,4.0,2.0,8.0,5.0,3.0,2.0,5.0,2.0,7.0,8.0,5.0,9.0,6.0,10.0,6.0,2.0,5.0,25.0,26.0,15.0,10.0,9.0,15.0,487.0-476
8183.0,487.0,7.0,1.0,14.0,2.0,12.0,477,-15.0,0.0,27.0,3.0,16.0,19.0,16.0,17.0,15.0,17.0,6.0,8.0,8.0,6.0,6.0,6.0,24.0,6.0,4.0,1.0,1.0,7733.0,4501700.0,1.0,5.0,3.0,2.0,4.0,4.0,2.0,8.0,5.0,3.0,2.0,5.0,2.0,7.0,8.0,5.0,9.0,6.0,10.0,6.0,2.0,5.0,25.0,26.0,15.0,10.0,9.0,15.0,487.0-477
8184.0,487.0,7.0,1.0,14.0,2.0,14.0,478,4.0,0.0,26.0,2.0,20.0,20.0,10.0,20.0,10.0,20.0,5.0,5.0,5.0,5.0,5.0,5.0,24.0,6.0,4.0,1.0,1.0,7733.0,4501700.0,1.0,5.0,3.0,2.0,4.0,4.0,2.0,8.0,5.0,3.0,2.0,5.0,2.0,7.0,8.0,5.0,9.0,6.0,10.0,6.0,2.0,5.0,25.0,26.0,15.0,10.0,9.0,15.0,487.0-478
8185.0,487.0,7.0,1.0,14.0,2.0,15.0,479,-29.0,0.0,27.0,2.0,15.0,15.0,20.0,20.0,15.0,15.0,2.0,9.0,8.0,2.0,4.0,2.0,24.0,6.0,4.0,1.0,1.0,7733.0,4501700.0,1.0,5.0,3.0,2.0,4.0,4.0,2.0,8.0,5.0,3.0,2.0,5.0,2.0,7.0,8.0,5.0,9.0,6.0,10.0,6.0,2.0,5.0,25.0,26.0,15.0,10.0,9.0,15.0,487.0-479
8186.0,487.0,7.0,1.0,14.0,2.0,16.0,480,-7.0,0.0,26.0,2.0,16.0,18.0,18.0,20.0,12.0,16.0,2.0,3.0,5.0,1.0,2.0,2.0,24.0,6.0,4.0,1.0,1.0,7733.0,4501700.0,1.0,5.0,3.0,2.0,4.0,4.0,2.0,8.0,5.0,3.0,2.0,5.0,2.0,7.0,8.0,5.0,9.0,6.0,10.0,6.0,2.0,5.0,25.0,26.0,15.0,10.0,9.0,15.0,487.0-480
8187.0,488.0,8.0,1.0,16.0,2.0,1.0,466,31.0,0.0,24.0,2.0,10.0,20.0,20.0,15.0,20.0,15.0,2.0,6.0,7.0,5.0,7.0,2.0,29.0,8.0,4.0,1.0,1.0,10027.0,1676700.0,3.0,2.0,3.0,7.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,5.0,15.0,20.0,20.0,20.0,5.0,20.0,488.0-466
8188.0,488.0,8.0,1.0,16.0,2.0,2.0,467,49.0,0.0,24.0,2.0,20.0,20.0,20.0,20.0,20.0,0.0,6.0,7.0,8.0,9.0,9.0,7.0,29.0,8.0,4.0,1.0,1.0,10027.0,1676700.0,3.0,2.0,3.0,7.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,5.0,15.0,20.0,20.0,20.0,5.0,20.0,488.0-467
8189.0,488.0,8.0,1.0,16.0,2.0,3.0,468,33.0,0.0,25.0,6.0,15.0,25.0,15.0,15.0,15.0,15.0,4.0,8.0,8.0,5.0,5.0,3.0,29.0,8.0,4.0,1.0,1.0,10027.0,1676700.0,3.0,2.0,3.0,7.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,5.0,15.0,20.0,20.0,20.0,5.0,20.0,488.0-468
8190.0,488.0,8.0,1.0,16.0,2.0,4.0,469,31.0,1.0,25.0,4.0,20.0,10.0,20.0,20.0,10.0,20.0,4.0,7.0,6.0,6.0,5.0,7.0,29.0,8.0,4.0,1.0,1.0,10027.0,1676700.0,3.0,2.0,3.0,7.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,5.0,15.0,20.0,20.0,20.0,5.0,20.0,488.0-469
8191.0,488.0,8.0,1.0,16.0,2.0,5.0,470,56.0,1.0,29.0,4.0,10.0,20.0,25.0,25.0,10.0,10.0,5.0,5.0,5.0,8.0,5.0,5.0,29.0,8.0,4.0,1.0,1.0,10027.0,1676700.0,3.0,2.0,3.0,7.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,5.0,15.0,20.0,20.0,20.0,5.0,20.0,488.0-470
8192.0,488.0,8.0,1.0,16.0,2.0,6.0,471,69.0,1.0,30.0,4.0,15.0,15.0,25.0,10.0,15.0,20.0,4.0,2.0,4.0,3.0,7.0,2.0,29.0,8.0,4.0,1.0,1.0,10027.0,1676700.0,3.0,2.0,3.0,7.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,5.0,15.0,20.0,20.0,20.0,5.0,20.0,488.0-471
8193.0,488.0,8.0,1.0,16.0,2.0,7.0,472,19.0,0.0,25.0,3.0,10.0,25.0,25.0,20.0,10.0,10.0,2.0,3.0,3.0,4.0,4.0,2.0,29.0,8.0,4.0,1.0,1.0,10027.0,1676700.0,3.0,2.0,3.0,7.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,5.0,15.0,20.0,20.0,20.0,5.0,20.0,488.0-472
8194.0,488.0,8.0,1.0,16.0,2.0,8.0,473,48.0,1.0,34.0,4.0,15.0,20.0,20.0,15.0,15.0,15.0,8.0,8.0,8.0,8.0,10.0,7.0,29.0,8.0,4.0,1.0,1.0,10027.0,1676700.0,3.0,2.0,3.0,7.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,5.0,15.0,20.0,20.0,20.0,5.0,20.0,488.0-473
8195.0,488.0,8.0,1.0,16.0,2.0,9.0,474,2.0,0.0,30.0,1.0,15.0,20.0,10.0,30.0,5.0,20.0,5.0,8.0,9.0,6.0,8.0,5.0,29.0,8.0,4.0,1.0,1.0,10027.0,1676700.0,3.0,2.0,3.0,7.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,5.0,15.0,20.0,20.0,20.0,5.0,20.0,488.0-474
8196.0,488.0,8.0,1.0,16.0,2.0,10.0,475,61.0,0.0,27.0,3.0,10.0,15.0,30.0,10.0,15.0,20.0,4.0,4.0,6.0,4.0,4.0,4.0,29.0,8.0,4.0,1.0,1.0,10027.0,1676700.0,3.0,2.0,3.0,7.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,5.0,15.0,20.0,20.0,20.0,5.0,20.0,488.0-475
8197.0,488.0,8.0,1.0,16.0,2.0,11.0,476,31.0,0.0,25.0,2.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,5.0,6.0,5.0,4.0,3.0,29.0,8.0,4.0,1.0,1.0,10027.0,1676700.0,3.0,2.0,3.0,7.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,5.0,15.0,20.0,20.0,20.0,5.0,20.0,488.0-476
8198.0,488.0,8.0,1.0,16.0,2.0,12.0,477,-2.0,0.0,27.0,3.0,16.0,19.0,16.0,17.0,15.0,17.0,6.0,6.0,8.0,7.0,9.0,4.75,29.0,8.0,4.0,1.0,1.0,10027.0,1676700.0,3.0,2.0,3.0,7.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,5.0,15.0,20.0,20.0,20.0,5.0,20.0,488.0-477
8199.0,488.0,8.0,1.0,16.0,2.0,14.0,478,-19.0,0.0,26.0,2.0,20.0,20.0,10.0,20.0,10.0,20.0,7.0,6.0,5.0,7.0,7.0,5.0,29.0,8.0,4.0,1.0,1.0,10027.0,1676700.0,3.0,2.0,3.0,7.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,5.0,15.0,20.0,20.0,20.0,5.0,20.0,488.0-478
8200.0,488.0,8.0,1.0,16.0,2.0,15.0,479,-3.0,0.0,27.0,2.0,15.0,15.0,20.0,20.0,15.0,15.0,4.0,6.0,8.0,4.0,9.0,2.0,29.0,8.0,4.0,1.0,1.0,10027.0,1676700.0,3.0,2.0,3.0,7.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,5.0,15.0,20.0,20.0,20.0,5.0,20.0,488.0-479
8201.0,488.0,8.0,1.0,16.0,2.0,16.0,480,11.0,0.0,26.0,2.0,16.0,18.0,18.0,20.0,12.0,16.0,7.0,9.0,9.0,8.0,8.0,7.0,29.0,8.0,4.0,1.0,1.0,10027.0,1676700.0,3.0,2.0,3.0,7.0,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,5.0,15.0,20.0,20.0,20.0,5.0,20.0,488.0-480
8202.0,489.0,9.0,1.0,18.0,2.0,1.0,466,-3.0,1.0,24.0,2.0,10.0,20.0,20.0,15.0,20.0,15.0,5.0,6.0,6.0,5.0,5.0,3.0,28.0,8.0,2.0,6.0,5.0,10025.0,1676700.0,3.0,2.0,1.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,6.0,20.0,10.0,20.0,20.0,20.0,0.0,489.0-466
8203.0,489.0,9.0,1.0,18.0,2.0,2.0,467,6.0,1.0,24.0,2.0,20.0,20.0,20.0,20.0,20.0,0.0,9.0,9.0,9.0,10.0,10.0,8.0,28.0,8.0,2.0,6.0,5.0,10025.0,1676700.0,3.0,2.0,1.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,6.0,20.0,10.0,20.0,20.0,20.0,0.0,489.0-467
8204.0,489.0,9.0,1.0,18.0,2.0,3.0,468,-16.0,0.0,25.0,6.0,15.0,25.0,15.0,15.0,15.0,15.0,8.0,7.0,7.0,6.0,7.0,6.0,28.0,8.0,2.0,6.0,5.0,10025.0,1676700.0,3.0,2.0,1.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,6.0,20.0,10.0,20.0,20.0,20.0,0.0,489.0-468
8205.0,489.0,9.0,1.0,18.0,2.0,4.0,469,-17.0,0.0,25.0,4.0,20.0,10.0,20.0,20.0,10.0,20.0,7.0,4.0,5.0,8.0,5.0,7.0,28.0,8.0,2.0,6.0,5.0,10025.0,1676700.0,3.0,2.0,1.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,6.0,20.0,10.0,20.0,20.0,20.0,0.0,489.0-469
8206.0,489.0,9.0,1.0,18.0,2.0,5.0,470,26.0,0.0,29.0,4.0,10.0,20.0,25.0,25.0,10.0,10.0,7.0,7.0,5.0,7.0,5.0,7.0,28.0,8.0,2.0,6.0,5.0,10025.0,1676700.0,3.0,2.0,1.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,6.0,20.0,10.0,20.0,20.0,20.0,0.0,489.0-470
8207.0,489.0,9.0,1.0,18.0,2.0,6.0,471,4.0,0.0,30.0,4.0,15.0,15.0,25.0,10.0,15.0,20.0,7.0,7.0,7.0,7.0,7.0,6.0,28.0,8.0,2.0,6.0,5.0,10025.0,1676700.0,3.0,2.0,1.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,6.0,20.0,10.0,20.0,20.0,20.0,0.0,489.0-471
8208.0,489.0,9.0,1.0,18.0,2.0,7.0,472,25.0,0.0,25.0,3.0,10.0,25.0,25.0,20.0,10.0,10.0,7.0,6.0,5.0,7.0,6.0,7.0,28.0,8.0,2.0,6.0,5.0,10025.0,1676700.0,3.0,2.0,1.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,6.0,20.0,10.0,20.0,20.0,20.0,0.0,489.0-472
8209.0,489.0,9.0,1.0,18.0,2.0,8.0,473,7.0,0.0,34.0,4.0,15.0,20.0,20.0,15.0,15.0,15.0,9.0,9.0,9.0,8.0,9.0,7.0,28.0,8.0,2.0,6.0,5.0,10025.0,1676700.0,3.0,2.0,1.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,6.0,20.0,10.0,20.0,20.0,20.0,0.0,489.0-473
8210.0,489.0,9.0,1.0,18.0,2.0,9.0,474,-7.0,0.0,30.0,1.0,15.0,20.0,10.0,30.0,5.0,20.0,10.0,9.0,9.0,9.0,8.0,9.0,28.0,8.0,2.0,6.0,5.0,10025.0,1676700.0,3.0,2.0,1.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,6.0,20.0,10.0,20.0,20.0,20.0,0.0,489.0-474
8211.0,489.0,9.0,1.0,18.0,2.0,10.0,475,34.0,0.0,27.0,3.0,10.0,15.0,30.0,10.0,15.0,20.0,7.0,4.0,6.0,6.0,6.25,5.0,28.0,8.0,2.0,6.0,5.0,10025.0,1676700.0,3.0,2.0,1.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,6.0,20.0,10.0,20.0,20.0,20.0,0.0,489.0-475
8212.0,489.0,9.0,1.0,18.0,2.0,11.0,476,6.0,1.0,25.0,2.0,20.0,20.0,20.0,15.0,15.0,10.0,7.0,6.0,6.0,5.0,5.0,4.0,28.0,8.0,2.0,6.0,5.0,10025.0,1676700.0,3.0,2.0,1.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,6.0,20.0,10.0,20.0,20.0,20.0,0.0,489.0-476
8213.0,489.0,9.0,1.0,18.0,2.0,12.0,477,12.0,0.0,27.0,3.0,16.0,19.0,16.0,17.0,15.0,17.0,7.0,6.0,8.0,8.0,7.0,6.5,28.0,8.0,2.0,6.0,5.0,10025.0,1676700.0,3.0,2.0,1.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,6.0,20.0,10.0,20.0,20.0,20.0,0.0,489.0-477
8214.0,489.0,9.0,1.0,18.0,2.0,14.0,478,-7.0,1.0,26.0,2.0,20.0,20.0,10.0,20.0,10.0,20.0,8.0,7.0,7.0,7.0,7.0,7.0,28.0,8.0,2.0,6.0,5.0,10025.0,1676700.0,3.0,2.0,1.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,6.0,20.0,10.0,20.0,20.0,20.0,0.0,489.0-478
8215.0,489.0,9.0,1.0,18.0,2.0,15.0,479,-7.0,1.0,27.0,2.0,15.0,15.0,20.0,20.0,15.0,15.0,5.0,8.0,8.0,7.0,9.0,3.0,28.0,8.0,2.0,6.0,5.0,10025.0,1676700.0,3.0,2.0,1.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,6.0,20.0,10.0,20.0,20.0,20.0,0.0,489.0-479
8216.0,489.0,9.0,1.0,18.0,2.0,16.0,480,8.0,1.0,26.0,2.0,16.0,18.0,18.0,20.0,12.0,16.0,9.0,8.0,8.0,7.0,7.0,9.0,28.0,8.0,2.0,6.0,5.0,10025.0,1676700.0,3.0,2.0,1.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,6.0,20.0,10.0,20.0,20.0,20.0,0.0,489.0-480
8217.0,490.0,10.0,1.0,20.0,2.0,1.0,466,43.0,1.0,24.0,2.0,10.0,20.0,20.0,15.0,20.0,15.0,0.0,4.0,6.0,4.0,5.0,2.0,29.0,14.0,2.0,6.0,1.0,741.0,5513800.0,2.0,6.0,3.0,6.0,3.0,1.0,2.0,7.0,7.0,7.0,6.0,2.0,5.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,4.0,3.0,30.0,15.0,20.0,10.0,10.0,15.0,490.0-466
8218.0,490.0,10.0,1.0,20.0,2.0,2.0,467,7.0,1.0,24.0,2.0,20.0,20.0,20.0,20.0,20.0,0.0,8.0,10.0,10.0,10.0,10.0,9.0,29.0,14.0,2.0,6.0,1.0,741.0,5513800.0,2.0,6.0,3.0,6.0,3.0,1.0,2.0,7.0,7.0,7.0,6.0,2.0,5.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,4.0,3.0,30.0,15.0,20.0,10.0,10.0,15.0,490.0-467
8219.0,490.0,10.0,1.0,20.0,2.0,3.0,468,65.0,0.0,25.0,6.0,15.0,25.0,15.0,15.0,15.0,15.0,3.0,8.0,8.0,4.0,8.0,8.0,29.0,14.0,2.0,6.0,1.0,741.0,5513800.0,2.0,6.0,3.0,6.0,3.0,1.0,2.0,7.0,7.0,7.0,6.0,2.0,5.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,4.0,3.0,30.0,15.0,20.0,10.0,10.0,15.0,490.0-468
8220.0,490.0,10.0,1.0,20.0,2.0,4.0,469,23.0,0.0,25.0,4.0,20.0,10.0,20.0,20.0,10.0,20.0,3.0,9.0,6.0,7.0,6.5,3.0,29.0,14.0,2.0,6.0,1.0,741.0,5513800.0,2.0,6.0,3.0,6.0,3.0,1.0,2.0,7.0,7.0,7.0,6.0,2.0,5.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,4.0,3.0,30.0,15.0,20.0,10.0,10.0,15.0,490.0-469
8221.0,490.0,10.0,1.0,20.0,2.0,5.0,470,78.0,0.0,29.0,4.0,10.0,20.0,25.0,25.0,10.0,10.0,2.0,4.0,6.0,4.0,3.0,2.0,29.0,14.0,2.0,6.0,1.0,741.0,5513800.0,2.0,6.0,3.0,6.0,3.0,1.0,2.0,7.0,7.0,7.0,6.0,2.0,5.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,4.0,3.0,30.0,15.0,20.0,10.0,10.0,15.0,490.0-470
8222.0,490.0,10.0,1.0,20.0,2.0,6.0,471,59.0,0.0,30.0,4.0,15.0,15.0,25.0,10.0,15.0,20.0,4.0,6.0,6.0,5.0,5.0,4.0,29.0,14.0,2.0,6.0,1.0,741.0,5513800.0,2.0,6.0,3.0,6.0,3.0,1.0,2.0,7.0,7.0,7.0,6.0,2.0,5.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,4.0,3.0,30.0,15.0,20.0,10.0,10.0,15.0,490.0-471
8223.0,490.0,10.0,1.0,20.0,2.0,7.0,472,31.0,0.0,25.0,3.0,10.0,25.0,25.0,20.0,10.0,10.0,2.0,3.0,4.0,4.0,6.0,5.0,29.0,14.0,2.0,6.0,1.0,741.0,5513800.0,2.0,6.0,3.0,6.0,3.0,1.0,2.0,7.0,7.0,7.0,6.0,2.0,5.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,4.0,3.0,30.0,15.0,20.0,10.0,10.0,15.0,490.0-472
8224.0,490.0,10.0,1.0,20.0,2.0,8.0,473,91.0,0.0,34.0,4.0,15.0,20.0,20.0,15.0,15.0,15.0,8.0,8.0,10.0,10.0,9.0,9.0,29.0,14.0,2.0,6.0,1.0,741.0,5513800.0,2.0,6.0,3.0,6.0,3.0,1.0,2.0,7.0,7.0,7.0,6.0,2.0,5.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,4.0,3.0,30.0,15.0,20.0,10.0,10.0,15.0,490.0-473
8225.0,490.0,10.0,1.0,20.0,2.0,9.0,474,-4.0,0.0,30.0,1.0,15.0,20.0,10.0,30.0,5.0,20.0,4.0,5.0,9.0,7.0,8.0,5.0,29.0,14.0,2.0,6.0,1.0,741.0,5513800.0,2.0,6.0,3.0,6.0,3.0,1.0,2.0,7.0,7.0,7.0,6.0,2.0,5.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,4.0,3.0,30.0,15.0,20.0,10.0,10.0,15.0,490.0-474
8226.0,490.0,10.0,1.0,20.0,2.0,10.0,475,53.0,0.0,27.0,3.0,10.0,15.0,30.0,10.0,15.0,20.0,3.0,3.0,4.0,3.0,3.0,3.0,29.0,14.0,2.0,6.0,1.0,741.0,5513800.0,2.0,6.0,3.0,6.0,3.0,1.0,2.0,7.0,7.0,7.0,6.0,2.0,5.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,4.0,3.0,30.0,15.0,20.0,10.0,10.0,15.0,490.0-475
8227.0,490.0,10.0,1.0,20.0,2.0,11.0,476,11.0,1.0,25.0,2.0,20.0,20.0,20.0,15.0,15.0,10.0,4.75,5.0,8.0,6.0,7.0,3.0,29.0,14.0,2.0,6.0,1.0,741.0,5513800.0,2.0,6.0,3.0,6.0,3.0,1.0,2.0,7.0,7.0,7.0,6.0,2.0,5.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,4.0,3.0,30.0,15.0,20.0,10.0,10.0,15.0,490.0-476
8228.0,490.0,10.0,1.0,20.0,2.0,12.0,477,12.0,0.0,27.0,3.0,16.0,19.0,16.0,17.0,15.0,17.0,6.0,8.0,8.0,8.0,7.0,5.0,29.0,14.0,2.0,6.0,1.0,741.0,5513800.0,2.0,6.0,3.0,6.0,3.0,1.0,2.0,7.0,7.0,7.0,6.0,2.0,5.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,4.0,3.0,30.0,15.0,20.0,10.0,10.0,15.0,490.0-477
8229.0,490.0,10.0,1.0,20.0,2.0,14.0,478,15.0,1.0,26.0,2.0,20.0,20.0,10.0,20.0,10.0,20.0,4.0,7.5,7.0,6.75,7.0,4.5,29.0,14.0,2.0,6.0,1.0,741.0,5513800.0,2.0,6.0,3.0,6.0,3.0,1.0,2.0,7.0,7.0,7.0,6.0,2.0,5.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,4.0,3.0,30.0,15.0,20.0,10.0,10.0,15.0,490.0-478
8230.0,490.0,10.0,1.0,20.0,2.0,15.0,479,-9.0,1.0,27.0,2.0,15.0,15.0,20.0,20.0,15.0,15.0,2.0,8.0,7.0,5.0,5.0,0.0,29.0,14.0,2.0,6.0,1.0,741.0,5513800.0,2.0,6.0,3.0,6.0,3.0,1.0,2.0,7.0,7.0,7.0,6.0,2.0,5.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,4.0,3.0,30.0,15.0,20.0,10.0,10.0,15.0,490.0-479
8231.0,490.0,10.0,1.0,20.0,2.0,16.0,480,19.0,1.0,26.0,2.0,16.0,18.0,18.0,20.0,12.0,16.0,3.0,8.0,6.0,6.0,6.0,7.0,29.0,14.0,2.0,6.0,1.0,741.0,5513800.0,2.0,6.0,3.0,6.0,3.0,1.0,2.0,7.0,7.0,7.0,6.0,2.0,5.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,4.0,3.0,30.0,15.0,20.0,10.0,10.0,15.0,490.0-480
8232.0,491.0,11.0,1.0,22.0,2.0,1.0,466,35.0,0.0,24.0,2.0,10.0,20.0,20.0,15.0,20.0,15.0,5.0,4.0,5.0,5.0,5.0,3.0,29.0,8.0,3.0,3.0,3.0,7201.0,4501700.0,2.0,4.0,1.0,7.0,9.0,2.0,9.0,9.0,9.0,8.0,9.0,7.0,9.0,8.0,2.0,7.0,8.0,8.0,9.0,9.0,6.0,5.0,30.0,10.0,25.0,20.0,8.0,7.0,491.0-466
8233.0,491.0,11.0,1.0,22.0,2.0,2.0,467,61.0,0.0,24.0,2.0,20.0,20.0,20.0,20.0,20.0,0.0,9.0,10.0,10.0,10.0,10.0,9.0,29.0,8.0,3.0,3.0,3.0,7201.0,4501700.0,2.0,4.0,1.0,7.0,9.0,2.0,9.0,9.0,9.0,8.0,9.0,7.0,9.0,8.0,2.0,7.0,8.0,8.0,9.0,9.0,6.0,5.0,30.0,10.0,25.0,20.0,8.0,7.0,491.0-467
8234.0,491.0,11.0,1.0,22.0,2.0,3.0,468,47.0,0.0,25.0,6.0,15.0,25.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,6.0,6.0,5.0,29.0,8.0,3.0,3.0,3.0,7201.0,4501700.0,2.0,4.0,1.0,7.0,9.0,2.0,9.0,9.0,9.0,8.0,9.0,7.0,9.0,8.0,2.0,7.0,8.0,8.0,9.0,9.0,6.0,5.0,30.0,10.0,25.0,20.0,8.0,7.0,491.0-468
8235.0,491.0,11.0,1.0,22.0,2.0,4.0,469,-22.0,0.0,25.0,4.0,20.0,10.0,20.0,20.0,10.0,20.0,8.0,8.0,8.0,8.0,8.0,5.0,29.0,8.0,3.0,3.0,3.0,7201.0,4501700.0,2.0,4.0,1.0,7.0,9.0,2.0,9.0,9.0,9.0,8.0,9.0,7.0,9.0,8.0,2.0,7.0,8.0,8.0,9.0,9.0,6.0,5.0,30.0,10.0,25.0,20.0,8.0,7.0,491.0-469
