gender,idg,condtn,partner,int_corr,samerace,age_o,race_o,age,field_cd,race,imprace,imprelig,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1
0.0,28.0,2.0,7.0,-29.0,0.0,24.0,4.0,27.0,13.0,2.0,3.0,3.0,4618500.0,1.0,4.0,3.0,7.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0
0.0,28.0,2.0,8.0,-3.0,0.0,29.0,4.0,27.0,13.0,2.0,3.0,3.0,4618500.0,1.0,4.0,3.0,7.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0
0.0,28.0,2.0,9.0,-7.0,1.0,28.0,2.0,27.0,13.0,2.0,3.0,3.0,4618500.0,1.0,4.0,3.0,7.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0
0.0,28.0,2.0,10.0,-9.0,1.0,29.0,2.0,27.0,13.0,2.0,3.0,3.0,4618500.0,1.0,4.0,3.0,7.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0
0.0,28.0,2.0,11.0,45.0,0.0,29.0,3.0,27.0,13.0,2.0,3.0,3.0,4618500.0,1.0,4.0,3.0,7.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0
0.0,28.0,2.0,12.0,54.0,0.0,30.0,6.0,27.0,13.0,2.0,3.0,3.0,4618500.0,1.0,4.0,3.0,7.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0
0.0,28.0,2.0,13.0,16.0,0.0,20.0,4.0,27.0,13.0,2.0,3.0,3.0,4618500.0,1.0,4.0,3.0,7.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0
0.0,28.0,2.0,14.0,27.0,1.0,30.0,2.0,27.0,13.0,2.0,3.0,3.0,4618500.0,1.0,4.0,3.0,7.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0
0.0,28.0,2.0,15.0,7.0,0.0,32.0,6.0,27.0,13.0,2.0,3.0,3.0,4618500.0,1.0,4.0,3.0,7.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0
0.0,30.0,2.0,1.0,45.0,1.0,23.0,2.0,26.0,5.0,2.0,4.0,6.0,4501700.0,1.0,4.0,1.0,5.0,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0
0.0,30.0,2.0,2.0,36.0,1.0,30.0,2.0,26.0,5.0,2.0,4.0,6.0,4501700.0,1.0,4.0,1.0,5.0,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0
0.0,30.0,2.0,3.0,59.0,1.0,28.0,2.0,26.0,5.0,2.0,4.0,6.0,4501700.0,1.0,4.0,1.0,5.0,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0
0.0,30.0,2.0,4.0,45.0,0.0,31.0,4.0,26.0,5.0,2.0,4.0,6.0,4501700.0,1.0,4.0,1.0,5.0,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0
0.0,30.0,2.0,5.0,5.0,0.0,29.0,1.0,26.0,5.0,2.0,4.0,6.0,4501700.0,1.0,4.0,1.0,5.0,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0
0.0,30.0,2.0,6.0,55.0,0.0,32.0,3.0,26.0,5.0,2.0,4.0,6.0,4501700.0,1.0,4.0,1.0,5.0,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0
0.0,30.0,2.0,7.0,-7.0,0.0,24.0,4.0,26.0,5.0,2.0,4.0,6.0,4501700.0,1.0,4.0,1.0,5.0,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0
0.0,30.0,2.0,8.0,11.0,0.0,29.0,4.0,26.0,5.0,2.0,4.0,6.0,4501700.0,1.0,4.0,1.0,5.0,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0
0.0,30.0,2.0,9.0,8.0,1.0,28.0,2.0,26.0,5.0,2.0,4.0,6.0,4501700.0,1.0,4.0,1.0,5.0,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0
0.0,30.0,2.0,10.0,19.0,1.0,29.0,2.0,26.0,5.0,2.0,4.0,6.0,4501700.0,1.0,4.0,1.0,5.0,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0
0.0,30.0,2.0,11.0,54.0,0.0,29.0,3.0,26.0,5.0,2.0,4.0,6.0,4501700.0,1.0,4.0,1.0,5.0,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0
0.0,30.0,2.0,12.0,54.0,0.0,30.0,6.0,26.0,5.0,2.0,4.0,6.0,4501700.0,1.0,4.0,1.0,5.0,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0
0.0,30.0,2.0,13.0,-14.0,0.0,20.0,4.0,26.0,5.0,2.0,4.0,6.0,4501700.0,1.0,4.0,1.0,5.0,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0
0.0,30.0,2.0,14.0,34.0,1.0,30.0,2.0,26.0,5.0,2.0,4.0,6.0,4501700.0,1.0,4.0,1.0,5.0,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0
0.0,30.0,2.0,15.0,-19.0,0.0,32.0,6.0,26.0,5.0,2.0,4.0,6.0,4501700.0,1.0,4.0,1.0,5.0,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0
1.0,2.0,2.0,1.0,7.0,1.0,24.0,2.0,23.0,9.0,2.0,8.0,1.0,7884400.0,2.0,3.0,2.0,2.0,3.0,3.0,7.0,9.0,8.0,7.0,1.0,2.0,5.0,8.0,2.0,7.0,10.0,10.0,10.0,6.0,1.0,6.0,25.0,20.0,15.0,20.0,5.0,15.0
1.0,2.0,2.0,2.0,65.0,1.0,24.0,2.0,23.0,9.0,2.0,8.0,1.0,7884400.0,2.0,3.0,2.0,2.0,3.0,3.0,7.0,9.0,8.0,7.0,1.0,2.0,5.0,8.0,2.0,7.0,10.0,10.0,10.0,6.0,1.0,6.0,25.0,20.0,15.0,20.0,5.0,15.0
1.0,2.0,2.0,3.0,53.0,0.0,25.0,6.0,23.0,9.0,2.0,8.0,1.0,7884400.0,2.0,3.0,2.0,2.0,3.0,3.0,7.0,9.0,8.0,7.0,1.0,2.0,5.0,8.0,2.0,7.0,10.0,10.0,10.0,6.0,1.0,6.0,25.0,20.0,15.0,20.0,5.0,15.0
1.0,2.0,2.0,4.0,3.0,0.0,25.0,4.0,23.0,9.0,2.0,8.0,1.0,7884400.0,2.0,3.0,2.0,2.0,3.0,3.0,7.0,9.0,8.0,7.0,1.0,2.0,5.0,8.0,2.0,7.0,10.0,10.0,10.0,6.0,1.0,6.0,25.0,20.0,15.0,20.0,5.0,15.0
1.0,2.0,2.0,5.0,67.0,0.0,29.0,4.0,23.0,9.0,2.0,8.0,1.0,7884400.0,2.0,3.0,2.0,2.0,3.0,3.0,7.0,9.0,8.0,7.0,1.0,2.0,5.0,8.0,2.0,7.0,10.0,10.0,10.0,6.0,1.0,6.0,25.0,20.0,15.0,20.0,5.0,15.0
1.0,2.0,2.0,6.0,46.0,0.0,30.0,4.0,23.0,9.0,2.0,8.0,1.0,7884400.0,2.0,3.0,2.0,2.0,3.0,3.0,7.0,9.0,8.0,7.0,1.0,2.0,5.0,8.0,2.0,7.0,10.0,10.0,10.0,6.0,1.0,6.0,25.0,20.0,15.0,20.0,5.0,15.0
1.0,2.0,2.0,7.0,6.0,0.0,25.0,3.0,23.0,9.0,2.0,8.0,1.0,7884400.0,2.0,3.0,2.0,2.0,3.0,3.0,7.0,9.0,8.0,7.0,1.0,2.0,5.0,8.0,2.0,7.0,10.0,10.0,10.0,6.0,1.0,6.0,25.0,20.0,15.0,20.0,5.0,15.0
1.0,2.0,2.0,8.0,54.0,0.0,34.0,4.0,23.0,9.0,2.0,8.0,1.0,7884400.0,2.0,3.0,2.0,2.0,3.0,3.0,7.0,9.0,8.0,7.0,1.0,2.0,5.0,8.0,2.0,7.0,10.0,10.0,10.0,6.0,1.0,6.0,25.0,20.0,15.0,20.0,5.0,15.0
1.0,2.0,2.0,9.0,31.0,0.0,30.0,1.0,23.0,9.0,2.0,8.0,1.0,7884400.0,2.0,3.0,2.0,2.0,3.0,3.0,7.0,9.0,8.0,7.0,1.0,2.0,5.0,8.0,2.0,7.0,10.0,10.0,10.0,6.0,1.0,6.0,25.0,20.0,15.0,20.0,5.0,15.0
1.0,2.0,2.0,10.0,66.0,0.0,27.0,3.0,23.0,9.0,2.0,8.0,1.0,7884400.0,2.0,3.0,2.0,2.0,3.0,3.0,7.0,9.0,8.0,7.0,1.0,2.0,5.0,8.0,2.0,7.0,10.0,10.0,10.0,6.0,1.0,6.0,25.0,20.0,15.0,20.0,5.0,15.0
1.0,2.0,2.0,11.0,41.0,1.0,25.0,2.0,23.0,9.0,2.0,8.0,1.0,7884400.0,2.0,3.0,2.0,2.0,3.0,3.0,7.0,9.0,8.0,7.0,1.0,2.0,5.0,8.0,2.0,7.0,10.0,10.0,10.0,6.0,1.0,6.0,25.0,20.0,15.0,20.0,5.0,15.0
1.0,2.0,2.0,12.0,35.0,0.0,27.0,3.0,23.0,9.0,2.0,8.0,1.0,7884400.0,2.0,3.0,2.0,2.0,3.0,3.0,7.0,9.0,8.0,7.0,1.0,2.0,5.0,8.0,2.0,7.0,10.0,10.0,10.0,6.0,1.0,6.0,25.0,20.0,15.0,20.0,5.0,15.0
1.0,2.0,2.0,14.0,4.0,1.0,26.0,2.0,23.0,9.0,2.0,8.0,1.0,7884400.0,2.0,3.0,2.0,2.0,3.0,3.0,7.0,9.0,8.0,7.0,1.0,2.0,5.0,8.0,2.0,7.0,10.0,10.0,10.0,6.0,1.0,6.0,25.0,20.0,15.0,20.0,5.0,15.0
1.0,2.0,2.0,15.0,23.0,1.0,27.0,2.0,23.0,9.0,2.0,8.0,1.0,7884400.0,2.0,3.0,2.0,2.0,3.0,3.0,7.0,9.0,8.0,7.0,1.0,2.0,5.0,8.0,2.0,7.0,10.0,10.0,10.0,6.0,1.0,6.0,25.0,20.0,15.0,20.0,5.0,15.0
1.0,2.0,2.0,16.0,45.0,1.0,26.0,2.0,23.0,9.0,2.0,8.0,1.0,7884400.0,2.0,3.0,2.0,2.0,3.0,3.0,7.0,9.0,8.0,7.0,1.0,2.0,5.0,8.0,2.0,7.0,10.0,10.0,10.0,6.0,1.0,6.0,25.0,20.0,15.0,20.0,5.0,15.0
1.0,4.0,2.0,1.0,14.0,1.0,24.0,2.0,30.0,8.0,2.0,2.0,6.0,2957500.0,2.0,6.0,1.0,7.0,9.0,7.0,5.0,9.0,6.0,5.0,8.0,2.0,5.0,9.0,6.0,7.0,7.0,2.0,4.0,4.0,3.0,4.0,20.0,10.0,22.0,20.0,15.0,13.0
1.0,4.0,2.0,2.0,12.0,1.0,24.0,2.0,30.0,8.0,2.0,2.0,6.0,2957500.0,2.0,6.0,1.0,7.0,9.0,7.0,5.0,9.0,6.0,5.0,8.0,2.0,5.0,9.0,6.0,7.0,7.0,2.0,4.0,4.0,3.0,4.0,20.0,10.0,22.0,20.0,15.0,13.0
1.0,4.0,2.0,3.0,17.0,0.0,25.0,6.0,30.0,8.0,2.0,2.0,6.0,2957500.0,2.0,6.0,1.0,7.0,9.0,7.0,5.0,9.0,6.0,5.0,8.0,2.0,5.0,9.0,6.0,7.0,7.0,2.0,4.0,4.0,3.0,4.0,20.0,10.0,22.0,20.0,15.0,13.0
1.0,4.0,2.0,4.0,31.0,0.0,25.0,4.0,30.0,8.0,2.0,2.0,6.0,2957500.0,2.0,6.0,1.0,7.0,9.0,7.0,5.0,9.0,6.0,5.0,8.0,2.0,5.0,9.0,6.0,7.0,7.0,2.0,4.0,4.0,3.0,4.0,20.0,10.0,22.0,20.0,15.0,13.0
1.0,4.0,2.0,5.0,15.0,0.0,29.0,4.0,30.0,8.0,2.0,2.0,6.0,2957500.0,2.0,6.0,1.0,7.0,9.0,7.0,5.0,9.0,6.0,5.0,8.0,2.0,5.0,9.0,6.0,7.0,7.0,2.0,4.0,4.0,3.0,4.0,20.0,10.0,22.0,20.0,15.0,13.0
1.0,4.0,2.0,6.0,11.0,0.0,30.0,4.0,30.0,8.0,2.0,2.0,6.0,2957500.0,2.0,6.0,1.0,7.0,9.0,7.0,5.0,9.0,6.0,5.0,8.0,2.0,5.0,9.0,6.0,7.0,7.0,2.0,4.0,4.0,3.0,4.0,20.0,10.0,22.0,20.0,15.0,13.0
1.0,4.0,2.0,7.0,36.0,0.0,25.0,3.0,30.0,8.0,2.0,2.0,6.0,2957500.0,2.0,6.0,1.0,7.0,9.0,7.0,5.0,9.0,6.0,5.0,8.0,2.0,5.0,9.0,6.0,7.0,7.0,2.0,4.0,4.0,3.0,4.0,20.0,10.0,22.0,20.0,15.0,13.0
1.0,4.0,2.0,8.0,14.0,0.0,34.0,4.0,30.0,8.0,2.0,2.0,6.0,2957500.0,2.0,6.0,1.0,7.0,9.0,7.0,5.0,9.0,6.0,5.0,8.0,2.0,5.0,9.0,6.0,7.0,7.0,2.0,4.0,4.0,3.0,4.0,20.0,10.0,22.0,20.0,15.0,13.0
1.0,4.0,2.0,9.0,22.0,0.0,30.0,1.0,30.0,8.0,2.0,2.0,6.0,2957500.0,2.0,6.0,1.0,7.0,9.0,7.0,5.0,9.0,6.0,5.0,8.0,2.0,5.0,9.0,6.0,7.0,7.0,2.0,4.0,4.0,3.0,4.0,20.0,10.0,22.0,20.0,15.0,13.0
1.0,4.0,2.0,10.0,22.0,0.0,27.0,3.0,30.0,8.0,2.0,2.0,6.0,2957500.0,2.0,6.0,1.0,7.0,9.0,7.0,5.0,9.0,6.0,5.0,8.0,2.0,5.0,9.0,6.0,7.0,7.0,2.0,4.0,4.0,3.0,4.0,20.0,10.0,22.0,20.0,15.0,13.0
1.0,4.0,2.0,11.0,8.0,1.0,25.0,2.0,30.0,8.0,2.0,2.0,6.0,2957500.0,2.0,6.0,1.0,7.0,9.0,7.0,5.0,9.0,6.0,5.0,8.0,2.0,5.0,9.0,6.0,7.0,7.0,2.0,4.0,4.0,3.0,4.0,20.0,10.0,22.0,20.0,15.0,13.0
1.0,4.0,2.0,12.0,51.0,0.0,27.0,3.0,30.0,8.0,2.0,2.0,6.0,2957500.0,2.0,6.0,1.0,7.0,9.0,7.0,5.0,9.0,6.0,5.0,8.0,2.0,5.0,9.0,6.0,7.0,7.0,2.0,4.0,4.0,3.0,4.0,20.0,10.0,22.0,20.0,15.0,13.0
1.0,4.0,2.0,14.0,38.0,1.0,26.0,2.0,30.0,8.0,2.0,2.0,6.0,2957500.0,2.0,6.0,1.0,7.0,9.0,7.0,5.0,9.0,6.0,5.0,8.0,2.0,5.0,9.0,6.0,7.0,7.0,2.0,4.0,4.0,3.0,4.0,20.0,10.0,22.0,20.0,15.0,13.0
1.0,4.0,2.0,15.0,44.0,1.0,27.0,2.0,30.0,8.0,2.0,2.0,6.0,2957500.0,2.0,6.0,1.0,7.0,9.0,7.0,5.0,9.0,6.0,5.0,8.0,2.0,5.0,9.0,6.0,7.0,7.0,2.0,4.0,4.0,3.0,4.0,20.0,10.0,22.0,20.0,15.0,13.0
1.0,4.0,2.0,16.0,36.0,1.0,26.0,2.0,30.0,8.0,2.0,2.0,6.0,2957500.0,2.0,6.0,1.0,7.0,9.0,7.0,5.0,9.0,6.0,5.0,8.0,2.0,5.0,9.0,6.0,7.0,7.0,2.0,4.0,4.0,3.0,4.0,20.0,10.0,22.0,20.0,15.0,13.0
1.0,6.0,2.0,1.0,74.0,1.0,24.0,2.0,28.0,3.0,2.0,1.0,1.0,7884400.0,6.0,3.0,1.0,2.0,10.0,1.0,10.0,10.0,10.0,10.0,5.0,1.0,1.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,40.0,20.0,20.0,20.0,0.0,0.0
1.0,6.0,2.0,2.0,83.0,1.0,24.0,2.0,28.0,3.0,2.0,1.0,1.0,6782100.0,6.0,3.0,1.0,2.0,10.0,1.0,10.0,10.0,10.0,10.0,5.0,1.0,1.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,40.0,20.0,20.0,20.0,0.0,0.0
1.0,6.0,2.0,3.0,71.0,0.0,25.0,6.0,28.0,3.0,2.0,1.0,1.0,6652675.0,6.0,3.0,1.0,2.0,10.0,1.0,10.0,10.0,10.0,10.0,5.0,1.0,1.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,40.0,20.0,20.0,20.0,0.0,0.0
1.0,6.0,2.0,4.0,56.0,0.0,25.0,4.0,28.0,3.0,2.0,1.0,1.0,5420950.0,6.0,3.0,1.0,2.0,10.0,1.0,10.0,10.0,10.0,10.0,5.0,1.0,1.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,40.0,20.0,20.0,20.0,0.0,0.0
1.0,6.0,2.0,5.0,64.0,0.0,29.0,4.0,28.0,3.0,2.0,1.0,1.0,6652675.0,6.0,3.0,1.0,2.0,10.0,1.0,10.0,10.0,10.0,10.0,5.0,1.0,1.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,40.0,20.0,20.0,20.0,0.0,0.0
1.0,6.0,2.0,6.0,32.0,0.0,30.0,4.0,28.0,3.0,2.0,1.0,1.0,5420950.0,6.0,3.0,1.0,2.0,10.0,1.0,10.0,10.0,10.0,10.0,5.0,1.0,1.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,40.0,20.0,20.0,20.0,0.0,0.0
1.0,6.0,2.0,7.0,61.0,0.0,25.0,3.0,28.0,3.0,2.0,1.0,1.0,6652675.0,6.0,3.0,1.0,2.0,10.0,1.0,10.0,10.0,10.0,10.0,5.0,1.0,1.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,40.0,20.0,20.0,20.0,0.0,0.0
1.0,6.0,2.0,8.0,58.0,0.0,34.0,4.0,28.0,3.0,2.0,1.0,1.0,5420950.0,6.0,3.0,1.0,2.0,10.0,1.0,10.0,10.0,10.0,10.0,5.0,1.0,1.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,40.0,20.0,20.0,20.0,0.0,0.0
1.0,6.0,2.0,9.0,42.0,0.0,30.0,1.0,28.0,3.0,2.0,1.0,1.0,5420950.0,6.0,3.0,1.0,2.0,10.0,1.0,10.0,10.0,10.0,10.0,5.0,1.0,1.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,40.0,20.0,20.0,20.0,0.0,0.0
1.0,6.0,2.0,10.0,56.0,0.0,27.0,3.0,28.0,3.0,2.0,1.0,1.0,5420950.0,6.0,3.0,1.0,2.0,10.0,1.0,10.0,10.0,10.0,10.0,5.0,1.0,1.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,40.0,20.0,20.0,20.0,0.0,0.0
1.0,6.0,2.0,11.0,38.0,1.0,25.0,2.0,28.0,3.0,2.0,1.0,1.0,5420950.0,6.0,3.0,1.0,2.0,10.0,1.0,10.0,10.0,10.0,10.0,5.0,1.0,1.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,40.0,20.0,20.0,20.0,0.0,0.0
1.0,6.0,2.0,12.0,51.0,0.0,27.0,3.0,28.0,3.0,2.0,1.0,1.0,4189225.0,6.0,3.0,1.0,2.0,10.0,1.0,10.0,10.0,10.0,10.0,5.0,1.0,1.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,40.0,20.0,20.0,20.0,0.0,0.0
1.0,6.0,2.0,14.0,61.0,1.0,26.0,2.0,28.0,3.0,2.0,1.0,1.0,4318650.0,6.0,3.0,1.0,2.0,10.0,1.0,10.0,10.0,10.0,10.0,5.0,1.0,1.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,40.0,20.0,20.0,20.0,0.0,0.0
1.0,6.0,2.0,15.0,47.0,1.0,27.0,2.0,28.0,3.0,2.0,1.0,1.0,4189225.0,6.0,3.0,1.0,2.0,10.0,1.0,10.0,10.0,10.0,10.0,5.0,1.0,1.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,40.0,20.0,20.0,20.0,0.0,0.0
1.0,6.0,2.0,16.0,59.0,1.0,26.0,2.0,28.0,3.0,2.0,1.0,1.0,4189225.0,6.0,3.0,1.0,2.0,10.0,1.0,10.0,10.0,10.0,10.0,5.0,1.0,1.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,40.0,20.0,20.0,20.0,0.0,0.0
1.0,8.0,2.0,1.0,43.0,0.0,24.0,2.0,31.0,18.0,4.0,1.0,1.0,3475200.0,1.0,6.0,4.0,15.0,7.0,3.0,5.0,9.0,9.0,9.0,9.0,3.0,7.0,9.0,1.0,9.0,9.0,9.0,9.0,2.0,7.0,6.0,16.0,16.0,20.0,16.0,16.0,16.0
1.0,8.0,2.0,2.0,56.0,0.0,24.0,2.0,31.0,18.0,4.0,1.0,1.0,3475200.0,1.0,6.0,4.0,15.0,7.0,3.0,5.0,9.0,9.0,9.0,9.0,3.0,7.0,9.0,1.0,9.0,9.0,9.0,9.0,2.0,7.0,6.0,16.0,16.0,20.0,16.0,16.0,16.0
1.0,8.0,2.0,3.0,55.0,0.0,25.0,6.0,31.0,18.0,4.0,1.0,1.0,3475200.0,1.0,6.0,4.0,15.0,7.0,3.0,5.0,9.0,9.0,9.0,9.0,3.0,7.0,9.0,1.0,9.0,9.0,9.0,9.0,2.0,7.0,6.0,16.0,16.0,20.0,16.0,16.0,16.0
1.0,8.0,2.0,4.0,2.0,1.0,25.0,4.0,31.0,18.0,4.0,1.0,1.0,3475200.0,1.0,6.0,4.0,15.0,7.0,3.0,5.0,9.0,9.0,9.0,9.0,3.0,7.0,9.0,1.0,9.0,9.0,9.0,9.0,2.0,7.0,6.0,16.0,16.0,20.0,16.0,16.0,16.0
1.0,8.0,2.0,5.0,43.0,1.0,29.0,4.0,31.0,18.0,4.0,1.0,1.0,3475200.0,1.0,6.0,4.0,15.0,7.0,3.0,5.0,9.0,9.0,9.0,9.0,3.0,7.0,9.0,1.0,9.0,9.0,9.0,9.0,2.0,7.0,6.0,16.0,16.0,20.0,16.0,16.0,16.0
1.0,8.0,2.0,6.0,9.0,1.0,30.0,4.0,31.0,18.0,4.0,1.0,1.0,3475200.0,1.0,6.0,4.0,15.0,7.0,3.0,5.0,9.0,9.0,9.0,9.0,3.0,7.0,9.0,1.0,9.0,9.0,9.0,9.0,2.0,7.0,6.0,16.0,16.0,20.0,16.0,16.0,16.0
1.0,8.0,2.0,7.0,87.0,0.0,25.0,3.0,31.0,18.0,4.0,1.0,1.0,3475200.0,1.0,6.0,4.0,15.0,7.0,3.0,5.0,9.0,9.0,9.0,9.0,3.0,7.0,9.0,1.0,9.0,9.0,9.0,9.0,2.0,7.0,6.0,16.0,16.0,20.0,16.0,16.0,16.0
1.0,8.0,2.0,8.0,62.0,1.0,34.0,4.0,31.0,18.0,4.0,1.0,1.0,3475200.0,1.0,6.0,4.0,15.0,7.0,3.0,5.0,9.0,9.0,9.0,9.0,3.0,7.0,9.0,1.0,9.0,9.0,9.0,9.0,2.0,7.0,6.0,16.0,16.0,20.0,16.0,16.0,16.0
1.0,8.0,2.0,9.0,54.0,0.0,30.0,1.0,31.0,18.0,4.0,1.0,1.0,3475200.0,1.0,6.0,4.0,15.0,7.0,3.0,5.0,9.0,9.0,9.0,9.0,3.0,7.0,9.0,1.0,9.0,9.0,9.0,9.0,2.0,7.0,6.0,16.0,16.0,20.0,16.0,16.0,16.0
1.0,8.0,2.0,10.0,38.0,0.0,27.0,3.0,31.0,18.0,4.0,1.0,1.0,3475200.0,1.0,6.0,4.0,15.0,7.0,3.0,5.0,9.0,9.0,9.0,9.0,3.0,7.0,9.0,1.0,9.0,9.0,9.0,9.0,2.0,7.0,6.0,16.0,16.0,20.0,16.0,16.0,16.0
1.0,8.0,2.0,11.0,27.0,0.0,25.0,2.0,31.0,18.0,4.0,1.0,1.0,3475200.0,1.0,6.0,4.0,15.0,7.0,3.0,5.0,9.0,9.0,9.0,9.0,3.0,7.0,9.0,1.0,9.0,9.0,9.0,9.0,2.0,7.0,6.0,16.0,16.0,20.0,16.0,16.0,16.0
1.0,8.0,2.0,12.0,72.0,0.0,27.0,3.0,31.0,18.0,4.0,1.0,1.0,3475200.0,1.0,6.0,4.0,15.0,7.0,3.0,5.0,9.0,9.0,9.0,9.0,3.0,7.0,9.0,1.0,9.0,9.0,9.0,9.0,2.0,7.0,6.0,16.0,16.0,20.0,16.0,16.0,16.0
